5.522734344562606479e-01,4.044955041747010371e-01,4.323106136903826641e-02
5.530180928628756210e-01,4.046432821049825712e-01,4.233862503214180784e-02
5.537352335209769771e-01,4.047916569157404276e-01,4.147310956328254666e-02
5.544256915743543956e-01,4.049406004923457592e-01,4.063370793329979663e-02
5.550902771207790742e-01,4.050900855834277392e-01,3.981963729579315187e-02
5.557297759625320355e-01,4.052400857749650087e-01,3.903013826250277540e-02
5.563449503344446434e-01,4.053905754651527249e-01,3.826447420040267333e-02
5.569365396101222387e-01,4.055415298400220636e-01,3.752193054985573928e-02
5.575052609870077003e-01,4.056929248497920804e-01,3.680181416320008753e-02
5.580518101509167606e-01,4.058447371859293384e-01,3.610345266315385243e-02
5.585768619206604724e-01,4.059969442588943211e-01,3.542619382044518567e-02
5.590810708733532364e-01,4.061495241765561981e-01,3.476940495009071125e-02
5.595650719509824844e-01,4.063024557232529088e-01,3.413247232576454432e-02
5.600294810488044561e-01,4.064557183394806317e-01,3.351480061171484975e-02
5.604748955861071913e-01,4.066092921021901008e-01,3.291581231170288835e-02
5.609018950598720910e-01,4.067631577056738945e-01,3.233494723445397290e-02
5.613110415818457488e-01,4.069172964430280981e-01,3.177166197512602125e-02
5.617028803995176567e-01,4.070716901881669680e-01,3.122542941231526772e-02
5.620779404014877301e-01,4.072263213783783864e-01,3.069573822013397374e-02
5.624367346076901697e-01,4.073811729974014528e-01,3.018209239490831503e-02
5.627797606449298495e-01,4.075362285590117262e-01,2.968401079605847634e-02
5.631075012081666609e-01,4.076914720910975731e-01,2.920102670073572437e-02
5.634204245079804663e-01,4.078468881202145790e-01,2.873268737180474652e-02
5.637189847046266689e-01,4.080024616566024775e-01,2.827855363877081890e-02
5.640036223290850748e-01,4.081581781796504993e-01,2.783819949126429064e-02
5.642747646914940685e-01,4.083140236237999265e-01,2.741121168470600847e-02
5.645328262773438022e-01,4.084699843648675888e-01,2.699718935778862294e-02
5.647782091318002129e-01,4.086260472067800853e-01,2.659574366141983365e-02
5.650113032325110307e-01,4.087821993687051347e-01,2.620649739878401496e-02
5.652324868512420553e-01,4.089384284725688934e-01,2.582908467618919013e-02
5.654421269046764342e-01,4.090947225309475299e-01,2.546315056437608443e-02
5.656405792947031275e-01,4.092510699353212322e-01,2.510835076997574092e-02
5.658281892385076395e-01,4.094074594446806548e-01,2.476435131681177515e-02
5.660052915887734404e-01,4.095638801744745372e-01,2.443082823675210222e-02
5.661722111442872851e-01,4.097203215858888359e-01,2.410746726982401777e-02
5.663292629512376442e-01,4.098767734754472647e-01,2.379396357331518830e-02
5.664767525954857996e-01,4.100332259649230315e-01,2.349002143959118272e-02
5.666149764860779481e-01,4.101896694915535546e-01,2.319535402236837240e-02
5.667442221302629868e-01,4.103460947985481111e-01,2.290968307118887437e-02
5.668647684002683373e-01,4.105024929258798694e-01,2.263273867385175858e-02
5.669768857920837180e-01,4.106588552013543114e-01,2.236425900656208512e-02
5.670808366764884534e-01,4.108151732319449412e-01,2.210399009156656727e-02
5.671768755425591335e-01,4.109714388953896180e-01,2.185168556205152948e-02
5.672652492338778885e-01,4.111276443320366902e-01,2.160710643408536233e-02
5.673461971776666557e-01,4.112837819369385417e-01,2.137002088539483383e-02
5.674199516070508320e-01,4.114398443521791737e-01,2.114020404076992835e-02
5.483961398175476315e-02,9.446550419563938261e-01,5.053440618514686272e-04
2.438849676905329410e-03,9.975451860882849076e-01,1.596423480974486461e-05
1.029493905655557605e-04,9.998863514311291389e-01,1.069917830543094364e-05
1.031674165241530693e-04,9.988865680290884841e-01,1.010264554387397184e-03
5.627408456950510596e-06,9.999734991260281758e-01,2.087346551483305963e-05
6.247985013938547969e-06,9.989735312543106538e-01,1.020220760675416821e-03
1.554623725113167724e-06,9.999774708635522646e-01,2.097451272266916437e-05
9.197955777865401708e-08,9.999891569043741768e-01,1.075111606784261082e-05
1.746677769988411244e-08,9.999893359084897071e-01,1.064662473281748948e-05
3.368480529067088303e-07,9.989893465900476777e-01,1.010316561899322245e-03
3.064600806183345890e-05,9.979903575803057425e-01,1.978996411632389426e-03
8.998525440274320205e-05,9.969923978687332822e-01,2.917616876863722737e-03
1.774237754542520927e-04,9.959954954561193174e-01,3.827080768426543815e-03
1.235824231145048385e-05,9.999378351173432433e-01,4.980664034550034942e-05
5.833531455762850786e-07,9.999883708300835172e-01,1.104581677099933014e-05
9.141442955606887159e-07,9.989883830426066202e-01,1.010702813097954025e-03
3.123431454420369144e-05,9.979893955737082489e-01,1.979370111747620099e-03
9.058418358208811510e-05,9.969914374124493328e-01,2.917978403968902491e-03
1.780329515175729099e-04,9.959945365592201005e-01,3.827430489262283186e-03
2.926778332439236509e-04,9.949987200556122957e-01,4.708602111143632592e-03
4.336432187449884806e-04,9.940040140133900026e-01,5.562342767864930995e-03
6.000798585621909586e-04,9.930104436425954972e-01,6.389476498842372627e-03
7.911640736688993394e-04,9.920180332788114397e-01,7.190802647519691990e-03
1.006096989020820696e-03,9.910268064096062757e-01,7.967096601372906234e-03
1.244103790072985643e-03,9.900367857001853844e-01,8.719110509741315532e-03
1.504433001575151583e-03,9.890479930182756174e-01,9.447573980149259407e-03
1.786355787978054221e-03,9.880604494582587716e-01,1.015319475376305104e-02
2.089165274802966873e-03,9.870741753645886352e-01,1.083665936060840967e-02
2.412175890346415427e-03,9.860891903544989345e-01,1.149863375515474025e-02
2.754722727110707828e-03,9.851055133400345998e-01,1.213976393285459872e-02
3.116160922369235874e-03,9.841231625494216706e-01,1.276067652820897687e-02
3.495865057293132822e-03,9.831421555477946050e-01,1.336197939491212683e-02
3.893228574083202297e-03,9.821625092573043059e-01,1.394426216861255861e-02
4.307663210567493767e-03,9.811842399766209644e-01,1.450809681281148115e-02
4.738598451741270375e-03,9.802073633998549251e-01,1.505403814840374291e-02
5.185480997741634228e-03,9.792318946349072295e-01,1.558262436735149969e-02
5.647774247764436074e-03,9.782578482212698212e-01,1.609437753096584073e-02
6.124957799445647152e-03,9.772852381472963978e-01,1.658980405325814061e-02
6.616526963243935314e-03,9.763140778669482378e-01,1.706939516980768290e-02
7.121992291374920452e-03,9.753443803160446457e-01,1.753362739258038094e-02
7.640879120860964192e-03,9.743761579280201257e-01,1.798296295111900117e-02
8.172727130273661073e-03,9.734094226492129298e-01,1.841785022051344034e-02
8.717089909758784713e-03,9.724441859536939736e-01,1.883872413654724340e-02
9.273534543945440717e-03,9.714804588576502198e-01,1.924600659840451644e-02
9.841641207353628990e-03,9.705182519333362956e-01,1.964010685931003031e-02
1.042100277192557420e-02,9.695575753226103322e-01,2.002142190546404854e-02
1.101122442631755939e-02,9.685984387500597981e-01,2.039033682362272060e-02
1.161192330659991702e-02,9.676408515357360907e-01,2.074722515766408426e-02
1.222272813802322694e-02,9.666848226075065442e-01,2.109244925446987495e-02
1.284327888751930422e-02,9.657303605130375113e-01,2.142636059944328167e-02
1.347322642661506580e-02,9.647774734314118472e-01,2.174930014197298811e-02
1.411223220444764517e-02,9.638261691844071111e-01,2.206159861114520906e-02
1.475996793057755135e-02,9.628764552474272653e-01,2.236357682199525618e-02
1.541611526730682878e-02,9.619283387601103019e-01,2.265554597258280511e-02
1.608036553121700019e-02,9.609818265366175671e-01,2.293780793216541880e-02
1.675241940365074234e-02,9.600369250756123352e-01,2.321065552073706822e-02
1.743198664986919319e-02,9.590936405699401757e-01,2.347437278019054788e-02
1.811878584662502192e-02,9.581519789160203304e-01,2.372923523735475521e-02
1.881254411789903130e-02,9.572119457229507633e-01,2.397551015915011172e-02
1.951299687855563916e-02,9.562735463213459797e-01,2.421345680009855811e-02
2.021988758568003114e-02,9.553367857719031742e-01,2.444332664241694389e-02
2.093296749736684240e-02,9.544016688737166909e-01,2.466536362891631751e-02
2.165199543873696023e-02,9.534682001723404632e-01,2.487980438892253496e-02
2.237673757496588117e-02,9.525363839676067590e-01,2.508687845742718983e-02
2.310696719111373504e-02,9.516062243212140004e-01,2.528680848767197314e-02
2.384246447855277798e-02,9.506777250640842114e-01,2.547981045736301062e-02
2.458301632779511664e-02,9.497508898034988656e-01,2.566609386870618778e-02
2.532841612752850455e-02,9.488257219300230139e-01,2.584586194244848506e-02
2.607846356967441839e-02,9.479022246242205796e-01,2.601931180610502284e-02
2.683296446028789542e-02,9.469804008631660386e-01,2.618663467654608681e-02
2.759173053612396648e-02,9.460602534267630315e-01,2.634801603711284246e-02
2.835457928670121613e-02,9.451417849038725727e-01,2.650363580942621464e-02
2.912133378169729295e-02,9.442249976982555193e-01,2.665366852004729878e-02
2.989182250351701473e-02,9.433098940343387362e-01,2.679828346214412418e-02
3.066587918487780062e-02,9.423964759628081778e-01,2.693764485231412570e-02
3.144334265126231404e-02,9.414847453660299958e-01,2.707191198270748542e-02
3.222405666809228381e-02,9.405747039633154394e-01,2.720123936859227334e-02
3.300786979248195030e-02,9.396663533160201087e-01,2.732577689149780914e-02
3.379463522943440545e-02,9.387596948324966606e-01,2.744566993806889579e-02
3.458421069234703799e-02,9.378547297728936361e-01,2.756105953475931208e-02
3.537645826769744012e-02,9.369514592538130682e-01,2.767208247848941191e-02
3.617124428378441781e-02,9.360498842528270913e-01,2.777887146338852559e-02
3.696843918340225743e-02,9.351500056128579930e-01,2.788155520373966981e-02
3.776791740033102335e-02,9.342518240464288137e-01,2.798025855324032599e-02
3.856955723952789489e-02,9.333553401397824967e-01,2.807510262068953558e-02
3.937324076090905484e-02,9.324605543568824650e-01,2.816620488220862931e-02
4.017885366661436836e-02,9.315674670432864124e-01,2.825367929009923659e-02
4.098628519165070649e-02,9.306760784299099587e-01,2.833763637843953603e-02
4.179542799781221091e-02,9.297863886366716235e-01,2.841818336551623150e-02
1.926916422050597251e-03,9.977508984898176836e-01,3.221850881317543419e-04
8.171654081322848450e-05,9.999044475602578697e-01,1.383589892894201952e-05
8.204990124028356004e-05,9.989046248292381414e-01,1.013325269521331068e-03
1.123676094246830440e-04,9.979058022543102480e-01,1.981830136264928557e-03
1.717101459032064758e-04,9.969080088196655698e-01,2.920281034431290550e-03
1.095568063433004113e-05,9.999485695273387931e-01,4.047479202675676005e-05
5.124895240653357531e-07,9.999885370795905670e-01,1.095043088537574162e-05
8.404899611025430212e-07,9.989885490550005631e-01,1.010610455038404853e-03
3.115796312229360824e-05,9.979895613464355719e-01,1.979280690442253212e-03
3.822112825535935158e-06,9.999653716224433664e-01,3.080626473105162433e-05
1.998879069904858643e-07,9.999889485054769267e-01,1.085160661614098426e-05
2.213735495286188424e-08,9.999893302108623372e-01,1.064765178277459589e-05
1.439522783540800446e-08,9.999893400374958441e-01,1.064556727618032873e-05
1.406660770264834464e-08,9.999893403874184905e-01,1.064554597370390871e-05
1.405274412543336332e-08,9.999893404014996712e-01,1.064554575609198983e-05
1.405216012052358890e-08,9.999893404020856469e-01,1.064554575387269744e-05
3.334044805765842273e-07,9.989893510757360540e-01,1.010315519783342147e-03
1.292781494461166803e-06,9.999778342024662203e-01,2.087301603924885250e-05
8.082612839501069123e-08,9.999891690951312473e-01,1.075007874014637339e-05
1.699584771720710528e-08,9.999893363900178578e-01,1.064661413445771085e-05
1.417743120810367866e-08,9.999893402658964758e-01,1.064555667245308866e-05
1.405742390767130034e-08,9.999893403967105021e-01,1.064554586540226761e-05
1.405235730226502941e-08,9.999893404018875831e-01,1.064554575498832962e-05
1.405214383183155296e-08,9.999893404021020782e-01,1.064554575386157929e-05
1.405213484217527160e-08,9.999893404021109600e-01,1.064554575385011893e-05
1.405213446364880076e-08,9.999893404021114041e-01,1.064554575385000543e-05
3.334044549446846937e-07,9.989893510757618111e-01,1.010315519783347351e-03
1.292781493380835783e-06,9.999778342024675526e-01,2.087301603924862888e-05
8.082612834952207058e-08,9.999891690951312473e-01,1.075007874014637339e-05
1.699584771529174541e-08,9.999893363900178578e-01,1.064661413445769222e-05
1.417743120802304013e-08,9.999893402658964758e-01,1.064555667245308866e-05
1.405742390766790394e-08,9.999893403967105021e-01,1.064554586540228624e-05
1.405235730226493014e-08,9.999893404018875831e-01,1.064554575498831098e-05
1.405214383183155296e-08,9.999893404021020782e-01,1.064554575386155896e-05
1.405213484217522197e-08,9.999893404021109600e-01,1.064554575385011893e-05
1.405213446364880076e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444771071450e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444703964768e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701139119e-08,9.999893404021114041e-01,1.064554575385000543e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021114041e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021114041e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
7.918295744653490873e-06,9.989817738476073350e-01,1.010307856647405574e-03
9.069272424826392998e-04,9.971158115837970293e-01,1.977261173720365472e-03
4.080123147122455718e-05,9.999283966078866825e-01,3.080216064173350458e-05
1.756997110894004281e-06,9.999873914438773825e-01,1.085155901144324818e-05
8.769994323827772948e-08,9.999892646493019344e-01,1.064765075423594909e-05
1.715575767132216639e-08,9.999893372769987909e-01,1.064556724271680476e-05
1.418284053303611545e-08,9.999893402711886869e-01,1.064554597239546812e-05
1.405763813925352807e-08,9.999893403966052530e-01,1.064554575603794405e-05
1.405236618426091185e-08,9.999893404018809218e-01,1.064554575387044772e-05
1.405214420439699303e-08,9.999893404021029664e-01,1.064554575385013756e-05
1.405213485784771543e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213446430858484e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444773847303e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444704074618e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701139119e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701019344e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575384998679e-05
1.405213444701009252e-08,9.999893404021118481e-01,1.064554575385000543e-05
1.405213444701004289e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701014215e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
1.405213444701024307e-08,9.999893404021118481e-01,1.064554575385002406e-05
7.918295744653562024e-06,9.989817738476073350e-01,1.010307856647403623e-03
1.612463345801065248e-06,9.999775145274492072e-01,2.087300920787932686e-05
9.428658963395678724e-08,9.999891556348212696e-01,1.075007859038387390e-05
1.756260411151742564e-08,9.999893358232669893e-01,1.064661412822851028e-05
